58.34197233333333,25.568638333333332
58.34196883333333,25.568627166666666
58.3419575,25.568608833333332
58.341945833333334,25.568596499999998
58.3419325,25.5685705
58.3419205,25.5685425
58.34191,25.56851483333333
58.34189966666667,25.568488
58.34188733333333,25.568470333333334
58.341873,25.568460166666668
58.34185683333333,25.568448166666666
58.34184166666667,25.5684345
58.34182966666667,25.568411833333332
58.341820166666665,25.568396
58.34180683333334,25.5684165
58.341797166666666,25.568421333333333
58.341786166666665,25.568436
58.3417815,25.568531166666666
58.34178083333333,25.568551333333332
58.341785333333334,25.568583333333333
58.341790333333336,25.568614166666666
58.341793,25.568646666666666
58.341786166666665,25.568671
58.341775,25.568695666666667
58.341766666666665,25.568722333333334
58.34176133333333,25.5687535
58.341756833333335,25.56878366666667
58.3417585,25.568812
58.34176466666667,25.568836666666666
58.34177666666667,25.56884416666667
58.341792166666664,25.568836
58.3418085,25.56882
58.3418255,25.56879916666667
58.34183916666667,25.568782666666667
58.341855333333335,25.568758333333335
58.3418725,25.568734166666665
58.341889,25.568709
